"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,7,2022,1,15,28,"V",13,"V",5,"V",3,"V",6,"V",7,"V",4,"V",11,"V",39,"V",48,"V",22,"V",16,"V",9,"V",8,"V",8,"V",5,"V",2,"V",2,"V",20,"V",43,"V",10,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,16,3,"V",3,"V",2,"V",1,"V",1,"V",2,"V",2,"V",5,"V",6,"V",13,"V",17,"V",17,"V",12,"V",6,"V",4,"V",3,"V",1,"V",6,"V",25,"V",54,"V",34,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,17,2,"V",5,"V",1,"V",1,"V",1,"V",3,"V",10,"V",18,"V",19,"V",7,"V",NA,"N",12,"V",9,"V",14,"V",9,"V",10,"V",27,"V",25,"V",55,"V",46,"V",3,"V",2,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,18,3,"V",1,"V",2,"V",2,"V",1,"V",2,"V",6,"V",11,"V",63,"V",100,"V",77,"V",72,"V",33,"V",9,"V",3,"V",2,"V",4,"V",2,"V",3,"V",3,"V",14,"V",30,"V",51,"V",26,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,19,17,"V",9,"V",6,"V",7,"V",4,"V",5,"V",19,"V",29,"V",37,"V",32,"V",37,"V",36,"V",27,"V",11,"V",6,"V",7,"V",4,"V",7,"V",5,"V",25,"V",96,"V",69,"V",67,"V",43,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,20,33,"V",36,"V",12,"V",11,"V",7,"V",6,"V",17,"V",35,"V",47,"V",50,"V",45,"V",38,"V",24,"V",26,"V",8,"V",6,"V",10,"V",7,"V",15,"V",35,"V",23,"V",5,"V",6,"V",10,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,21,7,"V",4,"V",1,"V",2,"V",2,"V",2,"V",4,"V",9,"V",11,"V",10,"V",7,"V",7,"V",5,"V",7,"V",5,"V",5,"V",6,"V",7,"V",7,"V",5,"V",5,"V",8,"V",11,"V",23,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,22,26,"V",10,"V",6,"V",1,"V",1,"V",1,"V",2,"V",2,"V",2,"V",6,"V",7,"V",8,"V",7,"V",5,"V",4,"V",2,"V",2,"V",4,"V",14,"V",24,"V",28,"V",31,"V",7,"V",9,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,23,15,"V",12,"V",3,"V",2,"V",3,"V",3,"V",3,"V",3,"V",8,"V",11,"V",14,"V",16,"V",8,"V",3,"V",2,"V",2,"V",1,"V",2,"V",1,"V",10,"V",39,"V",32,"V",13,"V",14,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,24,11,"V",8,"V",3,"V",4,"V",1,"V",5,"V",15,"V",30,"V",54,"V",45,"V",27,"V",43,"V",45,"V",15,"V",4,"V",3,"V",3,"V",4,"V",6,"V",18,"V",52,"V",81,"V",66,"V",50,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,25,29,"V",23,"V",15,"V",5,"V",6,"V",15,"V",24,"V",41,"V",64,"V",74,"V",85,"V",87,"V",55,"V",21,"V",10,"V",5,"V",4,"V",4,"V",5,"V",34,"V",77,"V",86,"V",66,"V",54,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,26,46,"V",34,"V",13,"V",7,"V",3,"V",5,"V",12,"V",45,"V",101,"V",129,"V",144,"V",123,"V",47,"V",37,"V",7,"V",7,"V",8,"V",8,"V",15,"V",27,"V",90,"V",129,"V",112,"V",56,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,27,6,"V",12,"V",21,"V",14,"V",12,"V",12,"V",26,"V",49,"V",100,"V",121,"V",75,"V",62,"V",36,"V",4,"V",3,"V",3,"V",1,"V",2,"V",8,"V",16,"V",95,"V",82,"V",55,"V",44,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,28,33,"V",16,"V",5,"V",7,"V",11,"V",10,"V",27,"V",67,"V",71,"V",37,"V",NA,"N",NA,"N",62,"V",86,"V",27,"V",34,"V",69,"V",36,"V",56,"V",7,"V",35,"V",23,"V",5,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,29,2,"V",4,"V",1,"V",1,"V",3,"V",4,"V",2,"V",3,"V",18,"V",37,"V",39,"V",28,"V",25,"V",25,"V",9,"V",7,"V",9,"V",9,"V",30,"V",33,"V",8,"V",71,"V",89,"V",42,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,30,23,"V",15,"V",4,"V",6,"V",13,"V",7,"V",4,"V",11,"V",11,"V",15,"V",18,"V",17,"V",10,"V",12,"V",14,"V",9,"V",4,"V",9,"V",12,"V",43,"V",23,"V",2,"V",2,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2022,1,31,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",14,"V",35,"V",61,"V",84,"V",96,"V",56,"V",27,"V",4,"V",4,"V",3,"V",3,"V",2,"V",4,"V",12,"V",35,"V",36,"V",71,"V",71,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,1,34,"V",31,"V",27,"V",24,"V",22,"V",21,"V",20,"V",20,"V",21,"V",22,"V",26,"V",32,"V",33,"V",32,"V",18,"V",27,"V",40,"V",24,"V",18,"V",24,"V",39,"V",52,"V",45,"V",40,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,2,38,"V",37,"V",32,"V",29,"V",26,"V",26,"V",25,"V",29,"V",23,"V",22,"V",23,"V",26,"V",19,"V",23,"V",20,"V",15,"V",17,"V",13,"V",12,"V",13,"V",16,"V",15,"V",44,"V",39,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,3,38,"V",33,"V",30,"V",27,"V",25,"V",23,"V",25,"V",27,"V",29,"V",30,"V",NA,"N",NA,"N",45,"V",55,"V",41,"V",32,"V",31,"V",43,"V",52,"V",53,"V",57,"V",57,"V",52,"V",46,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,4,48,"V",43,"V",30,"V",31,"V",29,"V",30,"V",36,"V",43,"V",50,"V",59,"V",65,"V",71,"V",59,"V",58,"V",52,"V",55,"V",58,"V",62,"V",64,"V",57,"V",65,"V",50,"V",52,"V",49,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,5,53,"V",38,"V",8,"V",9,"V",17,"V",13,"V",12,"V",24,"V",48,"V",33,"V",27,"V",27,"V",21,"V",20,"V",20,"V",22,"V",17,"V",27,"V",33,"V",53,"V",58,"V",53,"V",47,"V",45,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,6,33,"V",25,"V",16,"V",14,"V",12,"V",9,"V",10,"V",9,"V",10,"V",10,"V",9,"V",11,"V",13,"V",14,"V",11,"V",10,"V",9,"V",15,"V",18,"V",20,"V",18,"V",15,"V",14,"V",13,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,7,12,"V",12,"V",10,"V",8,"V",12,"V",10,"V",18,"V",35,"V",53,"V",52,"V",54,"V",50,"V",29,"V",30,"V",25,"V",31,"V",32,"V",60,"V",71,"V",80,"V",86,"V",84,"V",66,"V",60,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,8,54,"V",38,"V",13,"V",6,"V",5,"V",6,"V",7,"V",8,"V",27,"V",32,"V",39,"V",38,"V",25,"V",18,"V",14,"V",15,"V",17,"V",44,"V",37,"V",25,"V",31,"V",34,"V",25,"V",33,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,9,21,"V",11,"V",6,"V",6,"V",6,"V",7,"V",7,"V",10,"V",18,"V",11,"V",7,"V",8,"V",7,"V",10,"V",10,"V",9,"V",14,"V",11,"V",10,"V",12,"V",16,"V",17,"V",19,"V",28,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,10,46,"V",42,"V",21,"V",7,"V",25,"V",33,"V",42,"V",55,"V",40,"V",38,"V",58,"V",56,"V",22,"V",16,"V",18,"V",29,"V",45,"V",50,"V",53,"V",56,"V",50,"V",40,"V",43,"V",48,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,11,44,"V",40,"V",36,"V",36,"V",37,"V",34,"V",33,"V",41,"V",44,"V",43,"V",48,"V",49,"V",52,"V",52,"V",49,"V",44,"V",48,"V",64,"V",71,"V",71,"V",68,"V",64,"V",58,"V",26,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,12,10,"V",6,"V",6,"V",19,"V",25,"V",29,"V",42,"V",49,"V",51,"V",47,"V",46,"V",35,"V",12,"V",12,"V",11,"V",12,"V",22,"V",21,"V",21,"V",17,"V",29,"V",63,"V",63,"V",54,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,13,52,"V",47,"V",41,"V",36,"V",35,"V",34,"V",34,"V",39,"V",45,"V",45,"V",45,"V",49,"V",43,"V",42,"V",37,"V",33,"V",27,"V",38,"V",40,"V",73,"V",76,"V",73,"V",65,"V",60,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,14,55,"V",50,"V",46,"V",43,"V",42,"V",43,"V",46,"V",51,"V",56,"V",58,"V",55,"V",64,"V",60,"V",37,"V",17,"V",19,"V",21,"V",30,"V",79,"V",86,"V",92,"V",82,"V",76,"V",68,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,15,59,"V",55,"V",52,"V",40,"V",34,"V",41,"V",46,"V",49,"V",53,"V",56,"V",46,"V",41,"V",30,"V",32,"V",34,"V",32,"V",25,"V",36,"V",76,"V",82,"V",65,"V",32,"V",27,"V",27,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,16,33,"V",47,"V",40,"V",31,"V",28,"V",32,"V",28,"V",35,"V",34,"V",34,"V",34,"V",34,"V",32,"V",25,"V",24,"V",23,"V",25,"V",51,"V",77,"V",82,"V",75,"V",34,"V",23,"V",25,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,17,32,"V",37,"V",20,"V",24,"V",30,"V",37,"V",55,"V",64,"V",63,"V",40,"V",NA,"N",28,"V",26,"V",41,"V",44,"V",44,"V",67,"V",70,"V",78,"V",77,"V",50,"V",36,"V",35,"V",19,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,18,24,"V",23,"V",21,"V",39,"V",34,"V",17,"V",25,"V",40,"V",58,"V",62,"V",60,"V",63,"V",55,"V",22,"V",12,"V",11,"V",17,"V",17,"V",23,"V",40,"V",65,"V",69,"V",63,"V",57,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,19,51,"V",43,"V",42,"V",39,"V",38,"V",38,"V",40,"V",41,"V",42,"V",40,"V",41,"V",42,"V",43,"V",37,"V",31,"V",34,"V",28,"V",48,"V",65,"V",79,"V",87,"V",79,"V",73,"V",65,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,20,57,"V",53,"V",45,"V",40,"V",39,"V",37,"V",40,"V",42,"V",48,"V",48,"V",47,"V",47,"V",45,"V",57,"V",32,"V",33,"V",49,"V",55,"V",71,"V",82,"V",68,"V",35,"V",48,"V",56,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,21,52,"V",33,"V",25,"V",32,"V",33,"V",27,"V",31,"V",41,"V",41,"V",36,"V",24,"V",20,"V",15,"V",18,"V",16,"V",19,"V",26,"V",40,"V",43,"V",42,"V",46,"V",52,"V",51,"V",51,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,22,47,"V",39,"V",36,"V",26,"V",21,"V",11,"V",18,"V",15,"V",18,"V",23,"V",20,"V",21,"V",20,"V",16,"V",16,"V",13,"V",16,"V",22,"V",67,"V",72,"V",68,"V",67,"V",57,"V",53,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,23,52,"V",49,"V",39,"V",36,"V",33,"V",33,"V",32,"V",29,"V",30,"V",28,"V",28,"V",33,"V",25,"V",13,"V",12,"V",11,"V",12,"V",22,"V",31,"V",54,"V",82,"V",77,"V",68,"V",64,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,24,57,"V",53,"V",44,"V",40,"V",30,"V",33,"V",42,"V",48,"V",51,"V",50,"V",48,"V",56,"V",58,"V",41,"V",22,"V",20,"V",27,"V",44,"V",65,"V",80,"V",87,"V",88,"V",79,"V",70,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,25,61,"V",55,"V",49,"V",42,"V",38,"V",40,"V",41,"V",44,"V",46,"V",50,"V",53,"V",61,"V",72,"V",56,"V",42,"V",32,"V",28,"V",43,"V",64,"V",87,"V",88,"V",85,"V",75,"V",68,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,26,61,"V",54,"V",49,"V",44,"V",38,"V",40,"V",46,"V",50,"V",53,"V",58,"V",65,"V",73,"V",65,"V",68,"V",35,"V",39,"V",44,"V",55,"V",78,"V",79,"V",92,"V",88,"V",85,"V",72,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,27,57,"V",58,"V",57,"V",54,"V",50,"V",49,"V",49,"V",53,"V",58,"V",66,"V",62,"V",61,"V",52,"V",15,"V",11,"V",13,"V",16,"V",25,"V",60,"V",65,"V",83,"V",80,"V",66,"V",58,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,28,56,"V",52,"V",45,"V",41,"V",44,"V",45,"V",46,"V",51,"V",56,"V",49,"V",NA,"N",NA,"N",65,"V",79,"V",61,"V",60,"V",73,"V",59,"V",71,"V",51,"V",71,"V",69,"V",52,"V",38,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,29,38,"V",40,"V",31,"V",31,"V",42,"V",40,"V",30,"V",31,"V",46,"V",46,"V",47,"V",45,"V",46,"V",57,"V",30,"V",30,"V",44,"V",52,"V",73,"V",72,"V",61,"V",73,"V",75,"V",65,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,30,59,"V",53,"V",47,"V",45,"V",45,"V",42,"V",39,"V",40,"V",38,"V",35,"V",34,"V",32,"V",29,"V",37,"V",44,"V",39,"V",35,"V",52,"V",68,"V",81,"V",61,"V",25,"V",24,"V",15,"V"
8,"Barcelona",19,"Barcelona",4,8,2022,1,31,11,"V",9,"V",32,"V",38,"V",35,"V",31,"V",45,"V",55,"V",59,"V",60,"V",63,"V",59,"V",52,"V",12,"V",15,"V",17,"V",24,"V",28,"V",47,"V",54,"V",70,"V",64,"V",65,"V",60,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,1,43,"V",49,"V",36,"V",27,"V",28,"V",26,"V",22,"V",25,"V",27,"V",21,"V",22,"V",19,"V",30,"V",35,"V",22,"V",23,"V",29,"V",21,"V",18,"V",18,"V",27,"V",30,"V",35,"V",38,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,2,36,"V",34,"V",32,"V",24,"V",27,"V",23,"V",18,"V",18,"V",20,"V",22,"V",24,"V",31,"V",31,"V",26,"V",22,"V",23,"V",22,"V",21,"V",20,"V",21,"V",24,"V",23,"V",27,"V",35,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,3,36,"V",36,"V",36,"V",32,"V",29,"V",22,"V",20,"V",22,"V",28,"V",35,"V",NA,"N",NA,"N",NA,"N",35,"V",35,"V",35,"V",31,"V",33,"V",36,"V",37,"V",34,"V",34,"V",37,"V",25,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,4,27,"V",26,"V",20,"V",17,"V",17,"V",17,"V",17,"V",26,"V",29,"V",43,"V",47,"V",62,"V",60,"V",45,"V",45,"V",49,"V",49,"V",45,"V",46,"V",38,"V",38,"V",35,"V",28,"V",26,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,5,27,"V",32,"V",23,"V",14,"V",15,"V",17,"V",9,"V",11,"V",9,"V",7,"V",7,"V",9,"V",9,"V",11,"V",13,"V",15,"V",14,"V",17,"V",17,"V",22,"V",22,"V",24,"V",21,"V",18,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,6,15,"V",13,"V",9,"V",8,"V",7,"V",6,"V",7,"V",7,"V",5,"V",9,"V",7,"V",9,"V",8,"V",10,"V",10,"V",11,"V",10,"V",11,"V",15,"V",15,"V",12,"V",10,"V",9,"V",12,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,7,11,"V",8,"V",10,"V",8,"V",8,"V",8,"V",10,"V",24,"V",25,"V",29,"V",37,"V",31,"V",19,"V",16,"V",16,"V",23,"V",17,"V",22,"V",24,"V",35,"V",45,"V",46,"V",28,"V",21,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,8,21,"V",15,"V",9,"V",8,"V",6,"V",6,"V",8,"V",9,"V",14,"V",14,"V",17,"V",18,"V",15,"V",13,"V",13,"V",14,"V",14,"V",19,"V",15,"V",12,"V",13,"V",12,"V",9,"V",10,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,9,7,"V",7,"V",9,"V",8,"V",10,"V",11,"V",11,"V",11,"V",8,"V",10,"V",15,"V",10,"V",15,"V",12,"V",12,"V",11,"V",9,"V",9,"V",10,"V",9,"V",9,"V",8,"V",8,"V",13,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,10,18,"V",25,"V",21,"V",12,"V",15,"V",18,"V",19,"V",29,"V",23,"V",18,"V",30,"V",31,"V",14,"V",11,"V",9,"V",9,"V",17,"V",17,"V",18,"V",18,"V",15,"V",13,"V",15,"V",19,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,11,18,"V",13,"V",18,"V",24,"V",26,"V",21,"V",18,"V",26,"V",17,"V",28,"V",36,"V",44,"V",42,"V",37,"V",34,"V",30,"V",34,"V",48,"V",55,"V",44,"V",39,"V",44,"V",45,"V",29,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,12,19,"V",16,"V",11,"V",12,"V",12,"V",53,"V",18,"V",43,"V",38,"V",40,"V",37,"V",36,"V",16,"V",17,"V",16,"V",13,"V",17,"V",24,"V",22,"V",19,"V",22,"V",28,"V",31,"V",34,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,13,35,"V",32,"V",29,"V",26,"V",25,"V",26,"V",26,"V",44,"V",41,"V",37,"V",39,"V",46,"V",38,"V",34,"V",34,"V",26,"V",24,"V",38,"V",24,"V",31,"V",40,"V",37,"V",34,"V",34,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,14,29,"V",27,"V",25,"V",22,"V",24,"V",21,"V",25,"V",26,"V",50,"V",45,"V",38,"V",49,"V",45,"V",35,"V",24,"V",26,"V",26,"V",46,"V",46,"V",48,"V",44,"V",43,"V",45,"V",43,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,15,36,"V",27,"V",23,"V",14,"V",12,"V",12,"V",19,"V",30,"V",32,"V",36,"V",31,"V",29,"V",26,"V",24,"V",22,"V",29,"V",30,"V",29,"V",34,"V",36,"V",29,"V",18,"V",21,"V",22,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,16,26,"V",32,"V",33,"V",29,"V",31,"V",30,"V",30,"V",33,"V",30,"V",30,"V",41,"V",39,"V",34,"V",32,"V",27,"V",28,"V",25,"V",34,"V",33,"V",39,"V",34,"V",21,"V",17,"V",19,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,17,21,"V",22,"V",14,"V",17,"V",23,"V",19,"V",24,"V",36,"V",32,"V",40,"V",NA,"N",1,"V",3,"V",16,"V",17,"V",28,"V",44,"V",57,"V",55,"V",41,"V",25,"V",19,"V",19,"V",17,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,18,20,"V",20,"V",24,"V",31,"V",31,"V",29,"V",25,"V",78,"V",49,"V",66,"V",60,"V",76,"V",51,"V",31,"V",14,"V",14,"V",17,"V",21,"V",19,"V",21,"V",29,"V",30,"V",37,"V",38,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,19,32,"V",27,"V",28,"V",28,"V",27,"V",26,"V",27,"V",51,"V",35,"V",43,"V",46,"V",47,"V",41,"V",35,"V",30,"V",26,"V",24,"V",36,"V",38,"V",35,"V",49,"V",49,"V",48,"V",43,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,20,41,"V",38,"V",35,"V",35,"V",33,"V",30,"V",31,"V",69,"V",41,"V",47,"V",49,"V",52,"V",48,"V",44,"V",36,"V",27,"V",37,"V",58,"V",49,"V",45,"V",35,"V",26,"V",22,"V",30,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,21,29,"V",28,"V",25,"V",28,"V",27,"V",28,"V",22,"V",29,"V",39,"V",35,"V",34,"V",35,"V",26,"V",24,"V",25,"V",25,"V",40,"V",34,"V",32,"V",31,"V",28,"V",28,"V",30,"V",33,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,22,35,"V",28,"V",27,"V",20,"V",18,"V",13,"V",14,"V",23,"V",20,"V",24,"V",24,"V",28,"V",30,"V",23,"V",47,"V",27,"V",30,"V",29,"V",33,"V",35,"V",33,"V",35,"V",32,"V",36,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,23,44,"V",39,"V",34,"V",33,"V",29,"V",30,"V",27,"V",26,"V",27,"V",29,"V",35,"V",33,"V",40,"V",20,"V",18,"V",16,"V",15,"V",20,"V",26,"V",22,"V",30,"V",37,"V",35,"V",34,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,24,32,"V",31,"V",28,"V",27,"V",23,"V",21,"V",26,"V",65,"V",36,"V",50,"V",44,"V",56,"V",52,"V",41,"V",22,"V",16,"V",31,"V",37,"V",38,"V",33,"V",37,"V",45,"V",42,"V",43,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,25,39,"V",35,"V",32,"V",29,"V",27,"V",28,"V",32,"V",46,"V",40,"V",53,"V",69,"V",68,"V",61,"V",39,"V",29,"V",22,"V",23,"V",35,"V",46,"V",30,"V",36,"V",46,"V",42,"V",42,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,26,41,"V",34,"V",29,"V",23,"V",20,"V",19,"V",19,"V",54,"V",44,"V",66,"V",85,"V",87,"V",52,"V",40,"V",29,"V",18,"V",59,"V",69,"V",54,"V",45,"V",48,"V",54,"V",51,"V",37,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,27,28,"V",32,"V",38,"V",37,"V",34,"V",31,"V",32,"V",38,"V",68,"V",79,"V",83,"V",70,"V",79,"V",31,"V",17,"V",15,"V",22,"V",36,"V",38,"V",25,"V",37,"V",46,"V",41,"V",39,"V"
8,"Barcelona",19,"Barcelona",4,10,2022,1,28,37,"V",36,"V",33,"V",31,"V",36,"V",32,"V",37,"V",74,"V",50,"V",61,"V",79,"V",78,"V",74,"V",76,"V",54,"V",58,"V",102,"V",135,"V",81,"V",54,"V",59,"V",47,"V",41,"V",41,"V"
